Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Tue Nov 21 10:29:29 EST 2023,CondEvaluator.java,1700580569554,22058,0,(F)2(R)1(I)6(R)1(I)2(F)1(I)4(R)5(I)2,58.333333333333336,0.0,0.0,12.5,29.166666666666668,0.0,1.0909090909090908,0.0,0.0,0.13636363636363635,0.0,0.3181818181818182,0.6363636363636364,0.0,[]
,/modelData/A0UserStudy2010.arff,Tue Nov 21 10:29:29 EST 2023,CondEvaluator.java, 1700580569554
2,,Tue Nov 21 10:29:52 EST 2023,CondEvaluator.java,1700580592842,76262,0,(I)1(F)12(I)10(R)2,44.0,0.0,0.0,48.0,8.0,0.0,0.32894736842105265,0.0,0.0,0.15789473684210525,0.0,0.02631578947368421,0.14473684210526316,0.0,[]
3,,Tue Nov 21 10:31:09 EST 2023,CondEvaluator.java,1700580669639,-2,-2,(I)23(R)1(I)1,96.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
4,,Tue Nov 21 10:31:11 EST 2023,CondEvaluator.java,1700580671531,25441,0,(I)9(F)2(I)13,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.96,0.0,0.0,0.08,0.0,0.0,0.88,0.0,[]
5,,Tue Nov 21 10:31:41 EST 2023,CondEvaluator.java,1700580701702,8092,8092,(I)16(R)2(I)3(R)3(I)1,80.0,0.0,0.0,0.0,20.0,0.0,3.125,0.0,0.0,0.0,0.0,0.625,2.5,0.0,[]
6,,Tue Nov 21 10:31:49 EST 2023,CondEvaluator.java,1700580709796,5681,5681,(I)14(R)4(I)7,84.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.8,4.2,0.0,[]
7,,Tue Nov 21 10:31:55 EST 2023,CondEvaluator.java,1700580715599,11402,0,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,[]
8,,Tue Nov 21 10:32:08 EST 2023,CondEvaluator.java,1700580728594,9311,9311,(I)8(R)12(I)5,52.0,0.0,0.0,0.0,48.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.3333333333333333,1.4444444444444444,0.0,[]
9,,Tue Nov 21 10:32:18 EST 2023,CondEvaluator.java,1700580738528,4867,4867,(I)4(R)2(I)2(R)3(I)10(R)2(I)2,72.0,0.0,0.0,0.0,28.000000000000004,0.0,6.25,0.0,0.0,0.0,0.0,1.75,4.5,0.0,[]
10,,Tue Nov 21 10:32:23 EST 2023,CondEvaluator.java,1700580743559,18272,0,(I)3(R)2(I)5(R)3(I)11,79.16666666666666,0.0,0.0,0.0,20.833333333333336,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,1.0555555555555556,0.0,[]
11,,Tue Nov 21 10:32:43 EST 2023,CondEvaluator.java,1700580763441,65541,0,(F)2(I)3(F)4(I)3(F)2(I)3(F)2(I)2(F)2(I)2,52.0,0.0,0.0,48.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.18461538461538463,0.0,0.0,0.2,0.0,[]
12,,Tue Nov 21 10:33:51 EST 2023,CondEvaluator.java,1700580831063,48365,0,(F)4(I)9(F)4(I)2(F)1(I)4(F)1,60.0,0.0,0.0,40.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.20833333333333334,0.0,0.0,0.3125,0.0,[]
13,,Tue Nov 21 10:34:43 EST 2023,CondEvaluator.java,1700580883802,18167,0,(R)3(I)1(R I)1(I)18,86.95652173913044,0.0,0.0,0.0,17.391304347826086,0.0,1.2777777777777777,0.0,0.0,0.0,0.0,0.2222222222222222,1.1111111111111112,0.0,[]
14,,Tue Nov 21 10:35:02 EST 2023,CondEvaluator.java,1700580902237,4964,4964,(I)7(R)6(I)9(R)2(I)1,68.0,0.0,0.0,0.0,32.0,0.0,6.25,0.0,0.0,0.0,0.0,2.0,4.25,0.0,[]
15,,Tue Nov 21 10:35:07 EST 2023,CondEvaluator.java,1700580907349,4604,4604,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
16,,Tue Nov 21 10:35:12 EST 2023,CondEvaluator.java,1700580912043,20095,0,(I)17(F)1(I)1(F)1(I)4,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.2,0.0,0.0,0.1,0.0,0.0,1.1,0.0,[]
17,,Tue Nov 21 10:35:32 EST 2023,CondEvaluator.java,1700580932288,14009,0,(I)23(R)1,95.83333333333334,0.0,0.0,0.0,4.166666666666666,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,1.6428571428571428,0.0,[]
18,,Tue Nov 21 10:35:46 EST 2023,CondEvaluator.java,1700580946302,31012,0,(R)1(I)6(F)1(I)4(F)1(I)8(R)1(I)1,82.6086956521739,0.0,0.0,8.695652173913043,8.695652173913043,0.0,0.7419354838709677,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.6129032258064516,0.0,[]
19,,Tue Nov 21 10:36:17 EST 2023,CondEvaluator.java,1700580977889,29135,0,(I)2(R)8(I)15,68.0,0.0,0.0,0.0,32.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.27586206896551724,0.5862068965517241,0.0,[]
20,,Tue Nov 21 10:36:47 EST 2023,CondEvaluator.java,1700581007083,39185,0,(I)8(F)1(I)2(F)1(I)11,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,0.5897435897435898,0.0,0.0,0.05128205128205128,0.0,0.0,0.5384615384615384,0.0,[]
21,,Tue Nov 21 10:37:26 EST 2023,CondEvaluator.java,1700581046477,12227,0,(I)2(R)1(I)3(F)2(I)1(F)2(I)14,80.0,0.0,0.0,16.0,4.0,0.0,2.0833333333333335,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,1.6666666666666667,0.0,[]
22,,Tue Nov 21 10:37:39 EST 2023,CondEvaluator.java,1700581059022,9789,9789,(R)3(I)8(R)1(I)4(R)1(I)2(R)1(I)1(R)1(I)3,72.0,0.0,0.0,0.0,28.000000000000004,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.7777777777777778,2.0,0.0,[]
23,,Tue Nov 21 10:37:50 EST 2023,CondEvaluator.java,1700581070662,5913,5913,(R)1(I)2(F)2(I)6(R)1(I)13,84.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,0.0,0.4,0.0,0.4,4.2,0.0,[]
24,,Tue Nov 21 10:37:56 EST 2023,CondEvaluator.java,1700581076681,16153,0,(I)22(R)1(I)1,95.83333333333334,0.0,0.0,0.0,4.166666666666666,0.0,1.5,0.0,0.0,0.0,0.0,0.0625,1.4375,0.0,[]
25,,Tue Nov 21 10:38:13 EST 2023,CondEvaluator.java,1700581093381,-3041,-3041,(I)23(R)1,95.83333333333334,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
26,,Tue Nov 21 10:38:10 EST 2023,ListEvaluator.java,1700581090413,23359,0,(I)2(R)1(I)3(R)1(I)1(R)2(I)2(R)3(I)4(R I)1(I)1,66.66666666666666,0.0,0.0,0.0,38.095238095238095,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.34782608695652173,0.6086956521739131,0.0,[]
