Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Sun Dec 03 14:24:11 EST 2023,RunF23A5Tests.java,1701631451746,112462,0,(I)7(F)8,46.666666666666664,0.0,0.0,53.333333333333336,0.0,0.0,0.13392857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0625,0.0,[]
,/modelData/A0UserStudy2010.arff,Sun Dec 03 14:24:11 EST 2023,RunF23A5Tests.java, 1701631451746
2,,Sun Dec 03 14:26:04 EST 2023,RunF23A5Tests.java,1701631564212,22808,0,(D)2(F)1(D)8,0.0,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.5,0.0,0.45454545454545453,0.045454545454545456,0.0,0.0,0.0,0.0,[]
3,,Sun Dec 03 14:26:27 EST 2023,RunF23A5Tests.java,1701631587023,8273,8273,(D)10,0.0,100.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,[]
4,,Sun Dec 03 14:26:35 EST 2023,RunF23A5Tests.java,1701631595308,50156,0,(D)3(F)1,0.0,75.0,0.0,25.0,0.0,0.0,0.08,0.0,0.06,0.02,0.0,0.0,0.0,0.0,[]
5,,Sun Dec 03 14:27:26 EST 2023,RunF23A5Tests.java,1701631646481,175746,0,(F)3(D)5(F)5(I)1(F)2(D)2(F)1,5.263157894736842,36.84210526315789,0.0,57.89473684210527,0.0,0.0,0.10857142857142857,0.0,0.04,0.06285714285714286,0.0,0.0,0.005714285714285714,0.0,[]
6,,Sun Dec 03 14:30:22 EST 2023,RunF23A5Tests.java,1701631822228,19273,0,(D)4,0.0,100.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,[]
7,,Sun Dec 03 14:30:41 EST 2023,AndEvaluator.java,1701631841507,80223,0,(D)4(F)1(I)1(F)1(I)3(F)1(I)4,53.333333333333336,26.666666666666668,0.0,20.0,0.0,0.0,0.1875,0.0,0.05,0.0375,0.0,0.0,0.1,0.0,[]
8,,Sun Dec 03 14:32:01 EST 2023,RunF23A5Tests.java,1701631921995,130491,0,(I)1(F)6(I)2(F)6(I)1(D)1(F)1,22.22222222222222,5.555555555555555,0.0,72.22222222222221,0.0,0.0,0.13846153846153847,0.0,0.007692307692307693,0.1,0.0,0.0,0.03076923076923077,0.0,[]
9,,Sun Dec 03 14:34:12 EST 2023,RunF23A5Tests.java,1701632052486,219759,0,(F)1(I)1(F)6(I)2,30.0,0.0,0.0,70.0,0.0,0.0,0.045662100456621,0.0,0.0,0.0319634703196347,0.0,0.0,0.0136986301369863,0.0,[]
10,,Sun Dec 03 14:37:52 EST 2023,RunF23A5Tests.java,1701632272696,39830,0,(I)2(D)2(F)6(D)1,18.181818181818183,27.27272727272727,0.0,54.54545454545454,0.0,0.0,0.28205128205128205,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.05128205128205128,0.0,[]
11,,Sun Dec 03 14:38:32 EST 2023,index.java,1701632312834,46531,0,(F)2(I)1(F)2(I)1(F)2(I)1(D)2,27.27272727272727,18.181818181818183,0.0,54.54545454545454,0.0,0.0,0.2391304347826087,0.0,0.043478260869565216,0.13043478260869565,0.0,0.0,0.06521739130434782,0.0,[]
12,,Sun Dec 03 14:39:25 EST 2023,index.java,1701632365502,59084,0,(I)3(F)2(D)1(I)1,57.14285714285714,14.285714285714285,0.0,28.57142857142857,0.0,0.0,0.11864406779661017,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,0.06779661016949153,0.0,[]
